key,status,group_index,family,imagespace_enum,imagespace_class,stage,descriptor_hex,dxbc_sha256_1_6,raw_hlsl_sha256_1_6,contract_sha256_1_6,dxbc_sha256_1_7,raw_hlsl_sha256_1_7,contract_sha256_1_7,canonical_source,source_disposition
6|PS|5,changed,6,Lighting,,,PS,0x00000005,5A22EC5940419AFA936000062D8B074D9A2FCDBA3387FE09FE6F7918F4E55CC3,081C098E505E2C27BB3DC46B6B7B7F58FF6D5C237F17475C9537E8091E5EF0C4,DEF4409C85F439BF596A5E87F15AE4B52F28AF6A42ADE105F0C1736B1C2D7637,6B7C9BF22B229EB23C1E5E23CFD44B5738202A4E16DC55A17F7C118ED0BB6109,EA40D1074F08711FFA8C1358B5245DA5D490701F0A2D6D1FF486B94C41BB9C0F,DEF4409C85F439BF596A5E87F15AE4B52F28AF6A42ADE105F0C1736B1C2D7637,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|7,changed,6,Lighting,,,PS,0x00000007,A78D68FB822D1481A3E3A4D2C3D29E7926487BB06C07E2C6036FA96193F05892,E209E840375BA9942376C8B59597ED23C0BF1EC3EAD70D818098D9F3B8877F7A,A948F953AA8C4E8AFA822D096FF7AF189F4F6EBB37230EE016FE800151843C07,4B3CA695D107AE2B8F8922445520ED974E02328881B9800D1B4E63B35057FB4E,E87B4F35B2504BA32E54539B7F80C87B1899D30AD13D2D82CFA1E511FB207E18,A948F953AA8C4E8AFA822D096FF7AF189F4F6EBB37230EE016FE800151843C07,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|513,changed,6,Lighting,,,PS,0x00000201,3810A3C74C26495D0E1B54B368FE2AEB61732BFDE61BD513534CD98085222148,7D7FA1F6985189DF178CEE4056DF0E3978A57196BA3A9D3E1DB63BD3013B73AE,A72B3A1FBF0B2110FE9A5BFA6B55A0ADE62C4815ED318701B309BC54E2656848,21615F9B90510A9B76964054B78333492171651A34072DAB3FE7AE7E93E55856,A0DBE7449A08120D7442A310DBFC0F862F75A6C97009902427256845175196D5,A72B3A1FBF0B2110FE9A5BFA6B55A0ADE62C4815ED318701B309BC54E2656848,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|517,changed,6,Lighting,,,PS,0x00000205,E965324C811F2D4C232020D85F20E4DBBB11222EA7BB41AA74435F2632F6BCE2,52C68894418C93D69F26FF9ED588184EDF5B16C869792653CA02010D8D4CB801,1D73593DD5DEE5B6E92B6E81D6DC7E738291D127B090968E4C0E82BF353C717F,3FE9B62E89264082B1E6CDFF419DCF504F0ED455D80697A7E21F8F03A6F59353,7FC60BB4A14A8F0B30B09528323CA25BCBC83370D05BFFE7B0E5323FD9EFB002,1D73593DD5DEE5B6E92B6E81D6DC7E738291D127B090968E4C0E82BF353C717F,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|519,changed,6,Lighting,,,PS,0x00000207,89F25838D7DDA8664055795A29942DB5D573314046EA028CC414D164B85A0003,960B98BD111DB6B37EFB5C5125BC8D09EFAE6205A0EC3E00B0833672C98ED7AA,5984C9054F213D4896BD4DA882D32B36DE0964285EC0714814A3A6A8FD74FC9D,8D93CC40415C538D6EFBD3FF02FC1B0AC6A9F3CB3C74EFD1DC88923EB9A29C82,9344B8455C4E5D4CA021803495F23BA525B2CC110A7DA08AD6F81B7FDA502FBE,5984C9054F213D4896BD4DA882D32B36DE0964285EC0714814A3A6A8FD74FC9D,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|1025,changed,6,Lighting,,,PS,0x00000401,4BC041DA1305C7B07BA0233C61267D010D14D7E4240055BF04411040D23413C2,1D9EE3CD04C241408E6B26D2EF4C187965E454CC04581D73D77DCF3C274AF8F5,C7E544686E516F6D98DD190BD36BA4918691542C9100A99EEEFE4FC1C4CE7600,AE57DDBD2C9F438E923C3593B5985BD3CD0547A6652B10E78B6FFF60D2036F77,97F4C67CA5E866CB4B9F76723A405F2ACC5589BE3DF867708AD918B96EC2FF2A,C7E544686E516F6D98DD190BD36BA4918691542C9100A99EEEFE4FC1C4CE7600,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|1029,changed,6,Lighting,,,PS,0x00000405,E81B1D5F34131142DC9A43FED6C4AE33BB27577A07DD2E393E43C5AEFAE7BC30,86BA6B6116D1E03F49A2EE786680582AEE4EB4E0BD50598F3FE4BE09CCBEB9A5,0598F577B4C4716D1C2D875F0A59064FB3A8CCA04049F5606FBAD80F9F588BBF,F51F405D1450B20DDE28F72F2711C7EEF2CD9D748FE4C0734544874F0E1C9C32,17626C0B1CD967D85A111428694FB2E55B1EAF761F2FB430701D6096EE71DAED,0598F577B4C4716D1C2D875F0A59064FB3A8CCA04049F5606FBAD80F9F588BBF,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|1031,changed,6,Lighting,,,PS,0x00000407,61094D4D1C505543F018898EA4AED9EF7ED39799CBD1589295A99F7D2A396559,0B4A7DB71E584D1AB2B95CF307B903F07AE54A735DEF1009B20F0329C01A0FD9,149A544F23C977E0DAA8B60C0D834D29DAC98ABA8C9513ABB27C32F1D5788CE1,1487EA9190ECF6DECA23D6A46F854AA878214A4C38082CA786161529C66C7E74,9DD62FF78CB81A4A99E4D24B781680D3E530D4AFF1752DD970E00C81FF958C11,149A544F23C977E0DAA8B60C0D834D29DAC98ABA8C9513ABB27C32F1D5788CE1,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|1537,changed,6,Lighting,,,PS,0x00000601,94329ED54F9AB1F9E44FBA021199BF68CF81C935FD38F252776981D05208E44D,07393BF1C4EA62ADA4C113B6EEF21164D8A585C6FFDEFB6A52EEBF279E1AB2E4,957BEAD54C1A81586855FAC8ABE13F42DC1201AB08A43D1E58ED5E918D82BC8C,194B094E840032A92EFCF6FBDC898D8DF9FEAF76309CF2171B6A9E7110320776,5848B616F699AE0305AF1EA27479B4F64F2C1F59516C9498721A78BCF171A808,957BEAD54C1A81586855FAC8ABE13F42DC1201AB08A43D1E58ED5E918D82BC8C,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|1541,changed,6,Lighting,,,PS,0x00000605,7FAC918EF5469280F925E487480A9CC5DFEE7D0FB542504E1342A0E4AD2B8EF9,074E51E01A09B8A7EE17813CE826CEDC2B51D0B43EA04D784F86C047CCC63D51,3653CAC20CA204AD8378424FD108315EBF14D6B4BB8355D4E578EEA9754A9BE3,1ED4080600CB8D3889C3154EC0E1D6A02AA5C01011FD2EE04B5BADBB68182719,82D86F6FB152B7E7B24164D07CACD861C6123F6C2FC537D3384E6B9EAB3F6DA2,3653CAC20CA204AD8378424FD108315EBF14D6B4BB8355D4E578EEA9754A9BE3,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|1543,changed,6,Lighting,,,PS,0x00000607,C459814445B0DF10E4930CE854EC47777F2F826E6C169B6D174EED9F3AB2B4E3,3290248679AAC0B60E93330F2B7821A5D3E8F5A879F234F62DDD8C6457F2B79A,D977B22430695A54F15B021E4294AC0F2B61FC0B7AE80E6A7524699D63C9358F,8A320A49D17753AD731FA178DDA7CFF4D75215E613022D64C508A20C7822540C,9DE0D54F3C119A2DE1E9A2A6D04ED5D20EEEC7AD99C7B345072ECE82B6BC0BE3,D977B22430695A54F15B021E4294AC0F2B61FC0B7AE80E6A7524699D63C9358F,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|2049,changed,6,Lighting,,,PS,0x00000801,47B368368CD4763D489940A3DE21D09DE2CAEA58D829AE0E1B32EA1BA7C802BE,66277515C627D857EA478F5B68E12D065EC512BE574816222A4E9E9EE71DCECD,957BEAD54C1A81586855FAC8ABE13F42DC1201AB08A43D1E58ED5E918D82BC8C,F2FB38B360FD5EEA9E4AFE4B06168DD5940F84345B6ECC23AFC4DEC3A601D1BB,3101915E9F6274296C875FA0CC48BAE99F4E36D0A66BE3DC18AC2E82FC872F5D,957BEAD54C1A81586855FAC8ABE13F42DC1201AB08A43D1E58ED5E918D82BC8C,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|2561,changed,6,Lighting,,,PS,0x00000A01,935F32EB4305F52146C19833A9F59C9E4AF7D200C144DDDAD1914D8FCC88B785,570C7ECF4306911DB3B86393CE091BF85D02F435FF9B67C858CD6A3ACCE61CAF,957BEAD54C1A81586855FAC8ABE13F42DC1201AB08A43D1E58ED5E918D82BC8C,B41283980900DD7DB611B29F9D9B4FA274333528C19E2DFF92961ACAB5068966,5C9D50959307A4302649571D1B8D251C07371613877E18ABA920F164060A71E8,957BEAD54C1A81586855FAC8ABE13F42DC1201AB08A43D1E58ED5E918D82BC8C,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|3073,changed,6,Lighting,,,PS,0x00000C01,E25A3D798A29F034510D003EDE7B724C6DEE90214DCB1D57F9C533BA7DFBD80C,B14D86889D175A95E19FE8BFB8C3DBBE6C89D824468B94EA07945FBE9EDA9DB9,957BEAD54C1A81586855FAC8ABE13F42DC1201AB08A43D1E58ED5E918D82BC8C,C112DE2DE13F7511CAA01195B452429B57A8047EB6268575483198EF1A2ECA41,E9888805F6C4DEB100FE3E3300CFDB428329177BFA395AEEE46AE95BDC402AF1,957BEAD54C1A81586855FAC8ABE13F42DC1201AB08A43D1E58ED5E918D82BC8C,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|3585,changed,6,Lighting,,,PS,0x00000E01,6438DB49F3D6BADCB7B414073894E8BA4D6C01986591A3D1B2D75FC38524F6A4,C562CE64661F62851395664D2809F69CFF218B748B554910C9688A377BB84F39,957BEAD54C1A81586855FAC8ABE13F42DC1201AB08A43D1E58ED5E918D82BC8C,97D212629E2611BDE80861D22B453B5B8D0B5AD912BAF78543D0CCCFDC3EBA50,2A60AC703170F477E49D765320F7EC2B9EE16C030EF8D45DEC54C01CC4720364,957BEAD54C1A81586855FAC8ABE13F42DC1201AB08A43D1E58ED5E918D82BC8C,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|4097,changed,6,Lighting,,,PS,0x00001001,E04AAF7230D9A44E8B6CDA5BCDC41A9114BB5BDB89FE22A545FF6C6A287408B5,60017679766A178244E74BF1FDDA6A454D5AF12C4AFA2B97C5FE9C3A40D572FA,F08C26ECF8FA8F6B6C640F895BD8C2914736A075683D5E6259FC9E9AA887E167,4F03FD26C1A1E58A77CA346510578581A644F472D831274A3203E19AF390B42B,A6701FBC4C577D308BF9BB2A7516507779C30A69C033A41BC903CE45729C2ED2,F08C26ECF8FA8F6B6C640F895BD8C2914736A075683D5E6259FC9E9AA887E167,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|4609,changed,6,Lighting,,,PS,0x00001201,5AA97E512C1EEBDDF4D9F2795005DA41C441A8548948D4F95028B65056B68AF5,826782BC181D6C8D937BD114B387E95B1E6611B98A234869873359CBA6217260,3E75C289860D17D65EAC91072ED31A47EA5CD23D95A60CE48D0E7BE25EE5C86A,9266FC5B60D6E0481EC8035F2AF310CB5E1E34FDCC96FD27ED4882220D7B7EBB,1D14D334AD3A57D55EDB4022536B0607A0A2073C83D79B1E886A5A174D844915,3E75C289860D17D65EAC91072ED31A47EA5CD23D95A60CE48D0E7BE25EE5C86A,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|6145,changed,6,Lighting,,,PS,0x00001801,9AC27C1B3AD5D93E4E5A1E61EDFB89853887454538E3DD74D946ADDE7C913A05,1A1F6AF62D6E20E630F236D577152BF2E4F7B65F92AC76C5A0B3C7E31C793F04,0DD5625DE454CBCBBA73860F393B685FDCAEACED11D86D41241CFAF2212F587C,5A20A74C88FD02D0ECD0288E7518A176586F6794CFBC2BAC103EE83814001502,B8459D8378AD6BCB45435E22F5F040A66111D03FE4384A50FEEF8AE7DFF64FA7,0DD5625DE454CBCBBA73860F393B685FDCAEACED11D86D41241CFAF2212F587C,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|6657,changed,6,Lighting,,,PS,0x00001A01,8C485084A2A3428F4088C87CA8E1297DC437F7A0D40CE4E3D15B78BBF4383F71,B5C64F4960D63075945B60D6C15D2D525DCC60596B57CF27912A1574584DC6F3,0DD5625DE454CBCBBA73860F393B685FDCAEACED11D86D41241CFAF2212F587C,368AFB61B95FAC4BC0D7D5BF4F095C86FFC9D8EC834A943D82346C0271BECFCC,96F3B2185839A70490C78EF953314F6CDCA67978771F4632F9DFC50B4D6A1BF9,0DD5625DE454CBCBBA73860F393B685FDCAEACED11D86D41241CFAF2212F587C,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|7169,changed,6,Lighting,,,PS,0x00001C01,CFC34B8422250716DD2B35C9321D8019757DCCE1C2152DC8539A2FCB192F7FEA,3B4E59B1C0267140BC140D802B8C1A11ACB37FE69990F3F64663BBB5ED7CFEB3,0DD5625DE454CBCBBA73860F393B685FDCAEACED11D86D41241CFAF2212F587C,243CC07F1649DDD990BB2CDD67642FAF47074012F7D9C21280612E5E8426E456,9BD14495D046D43944F03180B28D428607283CF895CB34AE7DEEA89985E31860,0DD5625DE454CBCBBA73860F393B685FDCAEACED11D86D41241CFAF2212F587C,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|7681,changed,6,Lighting,,,PS,0x00001E01,909D4413555A261B69E45B4B59FBEE5F4270C2057DB1B60A74B50C19F9B8E2CB,3ECE88D7170133F55E3ABFDF80F1AA793C931234A9DD465B6ED604FFFA51AF37,0DD5625DE454CBCBBA73860F393B685FDCAEACED11D86D41241CFAF2212F587C,5913CE6ACD16EFA0551ED96D858313987E2DB3B3B2BB68A831AFF38297C031A3,9984A106D04FF68A56FC7256EF766A0CFA2381CCF38469D332D939CDD1FB274C,0DD5625DE454CBCBBA73860F393B685FDCAEACED11D86D41241CFAF2212F587C,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|16385,changed,6,Lighting,,,PS,0x00004001,816A484E9E7F4F76C688DBAF5288B85B87FC20FA0B1BCB113817F93573629741,461F1F099A45A8713AE3367365E2296C608397422767B578B20BDC3759D2146E,991A4BB27BA03A05161F609FBC0581A5E020D2F659E162377FD9D7AB6ABB32B1,182609EEAA8BDCEA9F36EF424BCDC5F842AB33B197621FB972246C571D90F36F,2314778356B185A38C7C3B4ECE177F447E736F6AB343204E637D72A5F9973724,991A4BB27BA03A05161F609FBC0581A5E020D2F659E162377FD9D7AB6ABB32B1,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|16389,changed,6,Lighting,,,PS,0x00004005,837D8BDE456900669469757D49EFA68FB92A01568AEA9A26029C252F1DCED1BE,C466C8748DEDC8178D572CC7B00286AC3A33AE1C899E14E4F5C8F5E2E563925C,1AB6AC5B035870C599323F635D69ED195674E03E6F52BEAAA95175ADD5DAEAD3,59900C60AEE692358CCE942D739F84BC59DFC42DA4A8386DBF7B57B7282DED1F,D541599CF2E5AA4655412864FA57D96E00FC189E0D693A017D16FF28EF7A3F01,1AB6AC5B035870C599323F635D69ED195674E03E6F52BEAAA95175ADD5DAEAD3,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|16391,changed,6,Lighting,,,PS,0x00004007,9BC1933BF7E45FBD6F278A48A42F533116F8E7E67FD0FC5180E17153AC4F49DB,98A467AE665FC8C35082CBB70A6E421A8DFCCDC49D527855C1EAF71ED2BC7A8D,7A14BA7AAD1A8FE93BF6CE9A89730912CE8B5E55A48FD668B56F8572102F715D,6998B2020F470A380270DD40798C5FAFA94206D0A6E393650D70AF2B1787BB35,FB12243DD229E18B43251E273B431D95F46A9C3A6A5268B2F161D797F7326125,7A14BA7AAD1A8FE93BF6CE9A89730912CE8B5E55A48FD668B56F8572102F715D,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|16897,changed,6,Lighting,,,PS,0x00004201,4995B6DD9B258DBCD064E14A66FCCD76CA03CBE94844A37DE9A5FE4E63D35BC3,490078B31C127331414DFC926DC95A598745060232743CE11E05DADE1ADD7376,626948F7732E91BA81C1E2D437FBDCFA14FD37B80A094FED16B5B3C6C65F060E,D52DFD986DDE373F6F8E04C983EDB059317C805399A9DD8EDF15E548355ADFB9,AE66C22092AB76ABA714EB68B879D8EB6325F3FAC981E9311AFEFD148D1A9008,626948F7732E91BA81C1E2D437FBDCFA14FD37B80A094FED16B5B3C6C65F060E,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|16901,changed,6,Lighting,,,PS,0x00004205,C66E8883C53E6EF5522BB381D4BA9768B35B28DA6F4653B51907C5E6457BE67D,649301838D811457CA69169FA61035617EBC50F395E9401AD66D63C1DDCDA082,91BB6223DDB0EBFBA2128ABF35D52B1E4F2A18DE2ED2EFBD3D3B0E68FE7FEE7B,167A22504D73A7F4369DE51A29A020CB536FB08E99D847A7E028E7F13C8677DC,0397480A2FE4A357FD68B6C94C8A12570FD5D7D528CCB579BC6470E8A154018D,91BB6223DDB0EBFBA2128ABF35D52B1E4F2A18DE2ED2EFBD3D3B0E68FE7FEE7B,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|16903,changed,6,Lighting,,,PS,0x00004207,9EC9BD91E4ED3A0AC1B727A0DBEFBFBFB58036DCB33A31A06CFD7E2A6E4CC38D,972FB3CC46B4CE3F8667C6CC85E823FCCA62BA279D0A71C8539A1BF1460F2198,912F20B0F8B469E2C7CA6ECFF2048C9D45AB6A5417469C4A88F0DA3E0A3D487A,6A0B8673A60D39F26CB17882993F5F5C2361D88B61CB7337342F09E9D2C34AD9,51513A8E599C25B5FDA76FCD1F9B4BF245EC2C257FC8B33C8373AF9A8D2B791E,912F20B0F8B469E2C7CA6ECFF2048C9D45AB6A5417469C4A88F0DA3E0A3D487A,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|17409,changed,6,Lighting,,,PS,0x00004401,102ED7E99C4CF26E5A9327C233B495440EA5FD3BE61144EFEBE2F685BD2A25B2,FBE934D9EFED5CC235730E1A032B95E827258068D9F94CF332EA7119EF3C8D76,FB9D56E6444F068D2A2E4FD9D0FE656D45F75EA4608BD4283A325B4ADE376063,73C6DE24D846015CF681AC1E341C0E1BC05E9D0802A5AD6433F0E1814A4C6E40,CF490A1F7B8A20554A9E531A85523BC46EE20C1A3FC11EEFFC97746017C27CA8,FB9D56E6444F068D2A2E4FD9D0FE656D45F75EA4608BD4283A325B4ADE376063,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|17413,changed,6,Lighting,,,PS,0x00004405,1CFE28140E3F9380AC86FE5E28BCC664A203551FCE7A097F12B2A9F04976EF59,8C70BE7DAF10EFDCA3AD0570C8CA55DA72F64E658CBB132A9D8E2C7C50922FE9,AA6C5B0698168284038500C3E7DE4750B0143AC5B539AD1C8E0AA6E1875CAE94,16A81F8003045CB9BE098DDA53533417FE13A071114C240B10044D6A04CD3BFD,B51832001E5BF293B7078BDAC240E81BB46FB1189333BDDE19C6C13CF0932442,AA6C5B0698168284038500C3E7DE4750B0143AC5B539AD1C8E0AA6E1875CAE94,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|17415,changed,6,Lighting,,,PS,0x00004407,EFC2EF4CB0D4FD81B52F16F166DBC5360EEBE63BF4B08DEA0B6B8DF15C09E169,067C189741FFC3256C3EE5A0B058FD9F4B54E692C96C118518F7E536971A0E21,9BAACC34AB7195C9C52EF4DDCACB1583EC2E9756578EADB1B66373608E8EE5BC,3A9DAF93950CF4571D17237CEF242DD84D841AA94796E84678D35C49E8EDE386,A80F76F73465A2C093368DF03D321BCBC745225644F2F1415039BBBF5E70D3D1,9BAACC34AB7195C9C52EF4DDCACB1583EC2E9756578EADB1B66373608E8EE5BC,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|17921,changed,6,Lighting,,,PS,0x00004601,5318E4EE8A87C311D00C77FE80D65DC601F74BD24013BA9796FE61FB1087215E,23035F3578D324866BC08934CF94FCD67D7D53D606A4B4483197BD18403B0C75,311A25AF123B832C29FB2030F37943E1ACCBAEF92833D07BECD366B2F8487818,140038472FD783BD6807BE034232A565A93409E41ED446DD0392B459DE215A49,8C8AF6C53067F250BF93503E23BC9FC8E96A6A0AF4C2E2B4F70B294CC14D0735,311A25AF123B832C29FB2030F37943E1ACCBAEF92833D07BECD366B2F8487818,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|17925,changed,6,Lighting,,,PS,0x00004605,0E147211EDD988F43DCD862FE35BC2F7C9BE68DDA82CDE0165F792F0A9CC6F70,4F9BA06911BE2F3753D9257AF4959A51146AA6E4D042D3B33151C5A98408643D,87367CA7922D7413384B4DD3154D4CD1C1B686952D9081C47A22D623EA088828,87AFE98C3A3C50C89C94E2C7843CE16DF1F5D6132211B7522B7AF410F6E6FF60,2D3BC0999802A1F31B13A2066461228BAE47C0ABDC6209973EAD5B65A0679704,87367CA7922D7413384B4DD3154D4CD1C1B686952D9081C47A22D623EA088828,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|17927,changed,6,Lighting,,,PS,0x00004607,1141ADC0F711D989075806945ACA410FAB1C276601FA4FC72B964B62E351B19B,CA85487832CB2CCDAE4EADF4FFB57117839BE23C6F0655076C4543A503E5695E,B174717E12D3C392C5D6EE7C30D09066D2C7FA534C24AA8CDCC0C1B1B88558E5,B32B29E3AB832ED45A9ED782D7A1606750D3E272004B13627B98586A77E04CB8,92DAD27ACDDCBB36357023550BE88A87BAA24F81ADC6CC23C9B48E8301DCA7EE,B174717E12D3C392C5D6EE7C30D09066D2C7FA534C24AA8CDCC0C1B1B88558E5,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|18433,changed,6,Lighting,,,PS,0x00004801,46D42C6A92EFC84B43F6450E4C2D6132D0B925434032823AA9F72BCA2B24B330,9F9F5B6F3FA266AF3D03222C8B8A776F25B51BA4AAB394279A14471B54E107BD,311A25AF123B832C29FB2030F37943E1ACCBAEF92833D07BECD366B2F8487818,FCD7ADB32EEF9829B7F4C8CC81D27B6C2016CF6FEA14872DFD42DFA506D97D87,B5C619856C113FCAD15D13452FB7DCE5D9F92D5FA9B6852BB820839D1794A5B2,311A25AF123B832C29FB2030F37943E1ACCBAEF92833D07BECD366B2F8487818,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|18945,changed,6,Lighting,,,PS,0x00004A01,A6D1E1EB9EFD19CE19DF0CD4B23CDFBCFD45B6123630729C01B3551D272DA064,0D083D4559BF5EE651C33ACE8A1CD9BFBFDC4DB8314B23877B4F08DB4E44FEFB,311A25AF123B832C29FB2030F37943E1ACCBAEF92833D07BECD366B2F8487818,042F089C7C45F11B1423C266147B85B0036E24C16CD32823C5A52B38E502CA32,38755E3E6941E97CBE7CBA9B257CFA2948B4FCEE0C4C02A149D0C29EE27D28FF,311A25AF123B832C29FB2030F37943E1ACCBAEF92833D07BECD366B2F8487818,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|19457,changed,6,Lighting,,,PS,0x00004C01,A1384C89FA000DB8FBFFBA971417DB56AA016BAA7A1FBCE2B11315D71E100150,3F840C3290D2CF5AFBB493597B7F45855815A8D830A79A320CC0D3967FD2DBCA,311A25AF123B832C29FB2030F37943E1ACCBAEF92833D07BECD366B2F8487818,BA00D04E419263D426B62992B316663396D613BB23139478E7DD7484186D4D26,EBB84A46B138639B47A7448F7D71543E1C2E19D24CB407AEEBD02F8314EAF32C,311A25AF123B832C29FB2030F37943E1ACCBAEF92833D07BECD366B2F8487818,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|19969,changed,6,Lighting,,,PS,0x00004E01,171DD1EB002479CCB071AB11A1455B3507AF78FB96F11ADE834B151A272B9067,C08C1EB2D31F9A2673B655B7809F5F0F7803ED3570E6D624E2028F11E6045498,311A25AF123B832C29FB2030F37943E1ACCBAEF92833D07BECD366B2F8487818,402CE6D775B4A52929C15725D43753F94951D31303773088417EDF58137A107B,339ACB58CE65D8D9A307F6B8976A1CDDF0923A159167AD886B0D5E47622C4158,311A25AF123B832C29FB2030F37943E1ACCBAEF92833D07BECD366B2F8487818,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|20481,changed,6,Lighting,,,PS,0x00005001,E294843CB883FD4EE9A9272A7694FCC0A469E36E154AE4C482ED7732674B536E,F738D640711E53B74412F1FB7D4767ABB4E5CD5DEB0F503264881097AF518952,772D819E9A15F25CB87F9C1381F292F210D8625CB65DEA20A45C06AE4134673D,DBC55DEDBCFB70BA252E7FFA8272E0A21FD1D693D5896C3D368E51EC884AB20E,4FC77FF720426E4D33569C0C1FE0B338B90B879845CDB2AE189E48CACF3E4393,772D819E9A15F25CB87F9C1381F292F210D8625CB65DEA20A45C06AE4134673D,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|20993,changed,6,Lighting,,,PS,0x00005201,F1086309D5D31297D5FD0A77D2C121ED82080BFD8B725AA2A040812AD1802328,9150E6FAEE47AFBE628DE54AB6164FD67FB5E0EB2D5373538EEC8E34290D488F,85DC1A5ED715AE9B64A8F24C571CFFDA095A96153642A3A25C1AFA2864B924B2,5D4DE7FF6FAFB4FCC550C011270510EC256C6167EB2E3E92525E321E52FE9166,6EE26695B14909254C33954504D66D4851AAF386F5E96C9847B4D06A7CBB0011,85DC1A5ED715AE9B64A8F24C571CFFDA095A96153642A3A25C1AFA2864B924B2,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|22529,changed,6,Lighting,,,PS,0x00005801,2F646CDDAF71F7CD6DFF556F2B76E1A0EC5F211AAA048A9050A306295EE19FE7,4C2A2524E7A4F491271446BAE03D4D4A05EFE5A2CB3B3C4D6E1BD2977FCEDB54,B1C9569EDFD2AAE57746CB9B0378616B1AAB7F770ECBEDEBC7F06209FB6AC21C,098F5E3BC014DB52985F04E6EC7237F558A369B4772F529FC82F45045F5D88D2,D7F251F3753F38EBA53B8914B6389EDE03C19C7519BEDF57D3FB8372A56805E5,B1C9569EDFD2AAE57746CB9B0378616B1AAB7F770ECBEDEBC7F06209FB6AC21C,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|23041,changed,6,Lighting,,,PS,0x00005A01,B9C0C064DBCA24EFDE4942F2ADC06D06F7D5C7B73D0DEBCB03ACB676FC0BF2B1,1673065DB5DFA9E7E4E41634DF3E5B3FC2AFFBCCF8AA6EB2DA56EE963C431A27,B1C9569EDFD2AAE57746CB9B0378616B1AAB7F770ECBEDEBC7F06209FB6AC21C,8ED9D4B52C2D8526BD87CC2361C5F8CF3DF75A3E37F4ED12AF682022CC511742,22B67CFD8F00E9DF5AE567206D6F28E62FF9BA771A78F28E251210AC516C59E6,B1C9569EDFD2AAE57746CB9B0378616B1AAB7F770ECBEDEBC7F06209FB6AC21C,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
